Province,Year,Quarter,Crop,AFF GDP Q_n-1,AFF GDP Q_n-2,AFF GDP Q_n-3,AFF GDP Q_n-4,AFF GDP Q_n-5,NINO3.4 SST Q_n-1,NINO3.4 SST Q_n-2,NINO3.4 SST Q_n-3,NINO3.4 SST Q_n-4,NINO3.4 SST Q_n-5,Area Harvested Q_n,Area Harvested Q_n-1,Area Harvested Q_n-2,Area Harvested Q_n-3,Area Harvested Q_n-4,Area Harvested Q_n-5,PALAY YIELD Q_n
1.3810643053659504,-1.3454365319668262,-1.3294243861258215,-0.7754118072538541,-1.0647195566492786,-1.2661737986333306,-1.2056702699503865,-1.1625951327724382,-1.102312028083443,-0.5095559497190865,-0.061760258620069806,1.7688797953421347,1.4753992734907386,0.8550408211018513,-0.20873060764740176,-0.34541531206309584,-0.4775523191672239,-0.21935703324346356,-0.04519937929304228,-0.1949644612500153,-0.2630961169083143
1.3810643053659504,-1.3454365319668262,-0.4387317514657632,-0.7754118072538541,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.27723603879963615,-0.20967842710993506,-0.34231598453541967,-0.47497241637557824,-0.22041883982930635,-0.044295027092841784,-0.3140221641309032
1.3810643053659504,-1.3454365319668262,0.4519608831942951,-0.7754118072538541,-1.1988424355810121,-1.151250119662801,-1.041244572074905,-1.2336794710618422,-1.177536067621563,1.2717083840043484,0.08410108387665928,-0.49509169004821685,-0.03569931217713761,1.774645729562407,-0.4819557574754995,-0.2783453218509458,-0.20627943490579415,-0.33955235446546106,-0.47681795868741755,-0.21994174712633818,-0.43452557677847387
1.3810643053659504,-1.3454365319668262,1.3426535178543535,-0.7754118072538541,-1.2582446576706376,-1.1967599119133077,-1.1335907223947441,-1.0252174473698212,-1.2214306679265767,0.11001425331515452,1.303352305772366,0.09436688906668764,-0.47815497745954416,-0.03839646801226583,-0.2214758041408407,-0.4835475538095477,-0.27509792471842826,-0.2033309904138639,-0.3409826888221486,-0.47696607598269297,-0.12113167310813909
1.4232573045812358,-1.3454365319668262,-1.3294243861258215,-0.7754118072538541,-1.0647195566492786,-1.2661737986333306,-1.2056702699503865,-1.1625951327724382,-1.102312028083443,-0.5095559497190865,-0.061760258620069806,1.7688797953421347,1.4753992734907386,0.8550408211018513,-0.426992097597544,-0.34860912112081727,-0.4671495241955467,-0.25060781676118293,-0.48726682560013057,-0.33435383081788167,-0.396945666069391
1.4232573045812358,-1.3454365319668262,-0.4387317514657632,-0.7754118072538541,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.24696619712771864,-0.42845434756385303,-0.345516844526705,-0.4645554885363385,-0.2517654405674453,-0.48744042167276386,-0.2567188079094783
1.4232573045812358,-1.3454365319668262,0.4519608831942951,-0.7754118072538541,-1.1988424355810121,-1.151250119662801,-1.041244572074905,-1.2336794710618422,-1.177536067621563,1.2717083840043484,0.08410108387665928,-0.49509169004821685,-0.03569931217713761,1.774645729562407,-0.4731934348862602,-0.24800413580259223,-0.4255383443088377,-0.342757563031381,-0.46636909177470454,-0.25136478419655084,-0.4000141683702802
1.4232573045812358,-1.3454365319668262,1.3426535178543535,-0.7754118072538541,-1.2582446576706376,-1.1967599119133077,-1.1335907223947441,-1.0252174473698212,-1.2214306679265767,0.11001425331515452,1.303352305772366,0.09436688906668764,-0.47815497745954416,-0.03839646801226583,-0.35769009166446963,-0.4747645789008138,-0.24468975480121782,-0.4228877771793793,-0.3441977247952911,-0.4664917302926221,-0.37966223443486447
-1.3614806436275955,-1.3454365319668262,-1.3294243861258215,-0.7754118072538541,-1.0647195566492786,-1.2661737986333306,-1.2056702699503865,-1.1625951327724382,-1.102312028083443,-0.5095559497190865,-0.061760258620069806,1.7688797953421347,1.4753992734907386,0.8550408211018513,-0.6014419746014897,-0.5402376645841032,-0.5983847838382442,-0.6007768525879357,-0.5981855666735454,-0.539006431223882,-0.5096853981966395
-1.3614806436275955,-1.3454365319668262,-0.4387317514657632,-0.7754118072538541,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.6038316989440096,-0.6033153934741013,-0.5375684440038234,-0.5959690397390558,-0.6030081206332591,-0.5986296297673624,-0.5139554224828167
-1.3614806436275955,-1.3454365319668262,0.4519608831942951,-0.7754118072538541,-1.1988424355810121,-1.151250119662801,-1.041244572074905,-1.2336794710618422,-1.177536067621563,1.2717083840043484,0.08410108387665928,-0.49509169004821685,-0.03569931217713761,1.774645729562407,-0.6133905963140888,-0.6057107502673924,-0.6007854288317083,-0.535070076986577,-0.5981855666735454,-0.6034639431627798,-0.5143990613696923
-1.3614806436275955,-1.3454365319668262,1.3426535178543535,-0.7754118072538541,-1.2582446576706376,-1.1967599119133077,-1.1335907223947441,-1.0252174473698212,-1.2214306679265767,0.11001425331515452,1.303352305772366,0.09436688906668764,-0.47815497745954416,-0.03839646801226583,-0.6133905963140888,-0.6152921774405568,-0.6031860738251722,-0.5983729461634957,-0.5370998831838387,-0.5986296297673624,-0.509241759309764
0.15746732812267614,-1.3454365319668262,-0.4387317514657632,-0.7754118072538541,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.6038316989440096,-0.5338500464686603,-0.6007854288317083,-0.5182427320154973,-0.6134569875459721,-0.5365892745261734,-0.5053414340959831
0.15746732812267614,-1.3454365319668262,0.4519608831942951,-0.7754118072538541,-1.1988424355810121,-1.151250119662801,-1.041244572074905,-1.2336794710618422,-1.177536067621563,1.2717083840043484,0.08410108387665928,-0.49509169004821685,-0.03569931217713761,1.774645729562407,-0.5106324495857372,-0.6057107502673924,-0.5311667240212528,-0.5983729461634957,-0.5202209443248408,-0.6139382888528507,-0.439091360322568
0.15746732812267614,-1.3454365319668262,1.3426535178543535,-0.7754118072538541,-1.2582446576706376,-1.1967599119133077,-1.1335907223947441,-1.0252174473698212,-1.2214306679265767,0.11001425331515452,1.303352305772366,0.09436688906668764,-0.47815497745954416,-0.03839646801226583,-0.6046282737248495,-0.5122918353290407,-0.6031860738251722,-0.5286596598547372,-0.6005968436534023,-0.520474896541449,-0.5045280961367113
0.24185332655324676,-1.3454365319668262,-1.3294243861258215,-0.7754118072538541,-1.0647195566492786,-1.2661737986333306,-1.2056702699503865,-1.1625951327724382,-1.102312028083443,-0.5095559497190865,-0.061760258620069806,1.7688797953421347,1.4753992734907386,0.8550408211018513,-0.39034965767890695,-0.03322047667082602,0.009778614505964081,-0.6240146146908552,-0.44868639392242105,-0.18932442895536175,-0.40082750632955205
0.24185332655324676,-1.3454365319668262,-0.4387317514657632,-0.7754118072538541,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.32025107696499266,-0.3917255434000566,-0.02943192038728093,0.013020587785731617,-0.626317131438542,-0.4487659145094252,-0.43347193442214443
0.24185332655324676,-1.3454365319668262,0.4519608831942951,-0.7754118072538541,-1.1988424355810121,-1.151250119662801,-1.041244572074905,-1.2336794710618422,-1.177536067621563,1.2717083840043484,0.08410108387665928,-0.49509169004821685,-0.03569931217713761,1.774645729562407,0.04935962134473724,-0.32146174413018513,-0.3887284544090566,-0.026243217146787567,0.012671268223521999,-0.6268297912406303,-0.09127847301213869
0.24185332655324676,-1.3454365319668262,1.3426535178543535,-0.7754118072538541,-1.2582446576706376,-1.1967599119133077,-1.1335907223947441,-1.0252174473698212,-1.2214306679265767,0.11001425331515452,1.303352305772366,0.09436688906668764,-0.47815497745954416,-0.03839646801226583,-0.24696619712771864,0.049020106565500814,-0.3183095346007799,-0.3860278786713001,-0.02671292244747314,0.013716733652166198,-0.20555245628983185
-0.9817436506900276,-1.3454365319668262,-1.3294243861258215,1.2896373135476646,-1.0647195566492786,-1.2661737986333306,-1.2056702699503865,-1.1625951327724382,-1.102312028083443,-0.5095559497190865,-0.061760258620069806,1.7688797953421347,1.4753992734907386,0.8550408211018513,0.0939678090717736,-0.2711592514710726,-0.5847811288752817,-0.23778698249750319,0.15975916399478954,-0.09183244214777889,-0.29402144431426397
-0.9817436506900276,-1.3454365319668262,-0.4387317514657632,1.2896373135476646,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.3799941855279878,0.09373343337360085,-0.2678959897380363,-0.582346903333896,-0.2389052966748755,0.1611632922123948,-0.43642952700131477
-0.9817436506900276,-1.3454365319668262,0.4519608831942951,1.2896373135476646,-1.1988424355810121,-1.151250119662801,-1.041244572074905,-1.2336794710618422,-1.177536067621563,1.2717083840043484,0.08410108387665928,-0.49509169004821685,-0.03569931217713761,1.774645729562407,-0.6253392180266878,-0.38134566396246194,0.09780226426631003,-0.2650312553078226,-0.58452166378769,-0.23847328180877128,-0.5206469756931895
-0.9817436506900276,-1.3454365319668262,1.3426535178543535,1.2896373135476646,-1.2582446576706376,-1.1967599119133077,-1.1335907223947441,-1.0252174473698212,-1.2214306679265767,0.11001425331515452,1.303352305772366,0.09436688906668764,-0.47815497745954416,-0.03839646801226583,-0.48992150528389883,-0.627268961407012,-0.3783256594373794,0.10116382334852979,-0.26623310244658643,-0.5849324084803468,-0.4880764874150764
-1.4036736428428807,-1.3454365319668262,-1.3294243861258215,1.2896373135476646,-1.0647195566492786,-1.2661737986333306,-1.2056702699503865,-1.1625951327724382,-1.102312028083443,-0.5095559497190865,-0.061760258620069806,1.7688797953421347,1.4753992734907386,0.8550408211018513,-0.5536474877510936,-0.5386407600552424,-0.6151892987924921,-0.5510961198161767,-0.5756803148615482,-0.5196691776422128,-0.4694436541663034
-1.4036736428428807,-1.3454365319668262,-0.4387317514657632,1.2896373135476646,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.5926796520122505,-0.5554082576082799,-0.5359680140081807,-0.6127963847101354,-0.553175063049551,-0.5760695005887483,-0.49837260658131305
-1.4036736428428807,-1.3454365319668262,0.4519608831942951,1.2896373135476646,-1.1988424355810121,-1.151250119662801,-1.041244572074905,-1.2336794710618422,-1.177536067621563,1.2717083840043484,0.08410108387665928,-0.49509169004821685,-0.03569931217713761,1.774645729562407,-0.6205597693416482,-0.5945324185653674,-0.5527725289624287,-0.533467472703617,-0.6150645055325433,-0.5535093714101341,-0.517412108809722
-1.4036736428428807,-1.3454365319668262,1.3426535178543535,1.2896373135476646,-1.2582446576706376,-1.1967599119133077,-1.1335907223947441,-1.0252174473698212,-1.2214306679265767,0.11001425331515452,1.303352305772366,0.09436688906668764,-0.47815497745954416,-0.03839646801226583,-0.561613235559493,-0.6224782478204299,-0.5919830638556737,-0.5502948176746967,-0.5354923651972674,-0.6155497266513231,-0.4761536923302961
0.07308132969210548,-1.3454365319668262,-1.3294243861258215,1.2896373135476646,-1.0647195566492786,-1.2661737986333306,-1.2056702699503865,-1.1625951327724382,-1.102312028083443,-0.5095559497190865,-0.061760258620069806,1.7688797953421347,1.4753992734907386,0.8550408211018513,-0.6086111476290492,-0.5162840966511923,-0.6135888687968495,-0.5190440341569773,-0.6022043616399735,-0.5559265281078427,-0.5088535752837479
0.07308132969210548,-1.3454365319668262,-0.4387317514657632,1.2896373135476646,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.5241742208600161,-0.6105014638539746,-0.5135619940691836,-0.6111937804271754,-0.5210247033181263,-0.6026582242635437,-0.45931389958264507
0.07308132969210548,-1.3454365319668262,0.4519608831942951,1.2896373135476646,-1.1988424355810121,-1.151250119662801,-1.041244572074905,-1.2336794710618422,-1.177536067621563,1.2717083840043484,0.08410108387665928,-0.49509169004821685,-0.03569931217713761,1.774645729562407,-0.6197631945608083,-0.5258655238243567,-0.6079873638121002,-0.5110310127421775,-0.6134569875459721,-0.5212806154406852,-0.519205149310844
0.07308132969210548,-1.3454365319668262,1.3426535178543535,1.2896373135476646,-1.2582446576706376,-1.1967599119133077,-1.1335907223947441,-1.0252174473698212,-1.2214306679265767,0.11001425331515452,1.303352305772366,0.09436688906668764,-0.47815497745954416,-0.03839646801226583,-0.5209879217366563,-0.6216797955559996,-0.5231645740430395,-0.6055846654368156,-0.5129871133852703,-0.6139382888528507,-0.4648593856685894
0.9169413139978119,-1.3454365319668262,-1.3294243861258215,1.2896373135476646,-1.0647195566492786,-1.2661737986333306,-1.2056702699503865,-1.1625951327724382,-1.102312028083443,-0.5095559497190865,-0.061760258620069806,1.7688797953421347,1.4753992734907386,0.8550408211018513,0.37834500583163044,0.9249222406456032,-0.6183901587837775,-0.28265990242038225,0.27630421802120375,0.37870739500617473,0.038744690749636386
0.9169413139978119,-1.3454365319668262,-0.4387317514657632,1.2896373135476646,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.4931078044072586,0.3787808917752385,0.9308260769983112,-0.6160015932760553,-0.2839158002988699,0.277992532601647,-0.48535919923296367
0.9169413139978119,-1.3454365319668262,0.4519608831942951,1.2896373135476646,-1.1988424355810121,-1.151250119662801,-1.041244572074905,-1.2336794710618422,-1.177536067621563,1.2717083840043484,0.08410108387665928,-0.49509169004821685,-0.03569931217713761,1.774645729562407,-0.6197631945608083,-0.49472588551157276,0.38347901848852367,0.9353193526291924,-0.6182795415056858,-0.2835935401659997,-0.5179481724646966
0.9169413139978119,-1.3454365319668262,1.3426535178543535,1.2896373135476646,-1.2582446576706376,-1.1967599119133077,-1.1335907223947441,-1.0252174473698212,-1.2214306679265767,0.11001425331515452,1.303352305772366,0.09436688906668764,-0.47815497745954416,-0.03839646801226583,0.7917673170875568,-0.6216797955559996,-0.4919561891280078,0.38722868785688386,0.9377978694952649,-0.618772602248268,0.05172112819074615
0.7481693171366706,-1.3454365319668262,-1.3294243861258215,1.2896373135476646,-1.0647195566492786,-1.2661737986333306,-1.2056702699503865,-1.1625951327724382,-1.102312028083443,-0.5095559497190865,-0.061760258620069806,1.7688797953421347,1.4753992734907386,0.8550408211018513,-0.4891249305030589,0.34285053987587244,-0.5935834938513163,-0.22897265894122337,-0.189875998084453,0.6687661987312146,-0.4370210455171488
0.7481693171366706,-1.3454365319668262,-0.4387317514657632,1.2896373135476646,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.18562993900304361,-0.49073362418942096,0.34746934358656395,-0.5911612268901758,-0.23006394774873373,-0.18932442895536175,-0.33306166635931217
0.7481693171366706,-1.3454365319668262,0.4519608831942951,1.2896373135476646,-1.1988424355810121,-1.151250119662801,-1.041244572074905,-1.2336794710618422,-1.177536067621563,1.2717083840043484,0.08410108387665928,-0.49509169004821685,-0.03569931217713761,1.774645729562407,-0.5974591006972901,-0.18652331144145468,-0.48795511413890114,0.3511700914902846,-0.5933630127138317,-0.22961037391717284,-0.5074672037622618
0.7481693171366706,-1.3454365319668262,1.3426535178543535,1.2896373135476646,-1.2582446576706376,-1.1967599119133077,-1.1335907223947441,-1.0252174473698212,-1.2214306679265767,0.11001425331515452,1.303352305772366,0.09436688906668764,-0.47815497745954416,-0.03839646801226583,0.31063614946023593,-0.5993231321519495,-0.18307319996897567,-0.48538934421481805,0.35185756339005153,-0.5937953163719452,-0.04830095584607002
-1.5302526404887367,-1.3454365319668262,-1.3294243861258215,1.2896373135476646,-1.0647195566492786,-1.2661737986333306,-1.2056702699503865,-1.1625951327724382,-1.102312028083443,-0.5095559497190865,-0.061760258620069806,1.7688797953421347,1.4753992734907386,0.8550408211018513,-0.5185981973941365,-0.39012863887119587,-0.6183901587837775,-0.5607117455139364,-0.4245736241238526,-0.404451375051433,-0.47587641802599884
-1.5302526404887367,-1.3454365319668262,-0.4387317514657632,1.2896373135476646,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.5998488250398099,-0.5202763579733442,-0.387128024413414,-0.6160015932760553,-0.5628201709689784,-0.42459434753233855,-0.5131051146163053
-1.5302526404887367,-1.3454365319668262,0.4519608831942951,1.2896373135476646,-1.1988424355810121,-1.151250119662801,-1.041244572074905,-1.2336794710618422,-1.177536067621563,1.2717083840043484,0.08410108387665928,-0.49509169004821685,-0.03569931217713761,1.774645729562407,-0.6197631945608083,-0.6017184889452407,-0.5175630690582903,-0.3844252743883401,-0.6182795415056858,-0.5631779982009687,-0.5181330220008947
-1.5302526404887367,-1.3454365319668262,1.3426535178543535,1.2896373135476646,-1.2582446576706376,-1.1967599119133077,-1.1335907223947441,-1.0252174473698212,-1.2214306679265767,0.11001425331515452,1.303352305772366,0.09436688906668764,-0.47815497745954416,-0.03839646801226583,-0.3011332822248342,-0.6216797955559996,-0.5991849988360656,-0.5150375234495774,-0.38599319244614305,-0.618772602248268,-0.3977590040286628
-0.8973576522594569,-1.3454365319668262,-1.3294243861258215,1.2896373135476646,-1.0647195566492786,-1.2661737986333306,-1.2056702699503865,-1.1625951327724382,-1.102312028083443,-0.5095559497190865,-0.061760258620069806,1.7688797953421347,1.4753992734907386,0.8550408211018513,0.8849665664458292,0.8889918887462371,-0.47195081418247464,-0.582346903333896,1.3195833913059323,1.2231008014057354,0.1534807978678249
-0.8973576522594569,-1.3454365319668262,-0.4387317514657632,1.2896373135476646,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.5791378807379716,0.8865965319529461,0.8948164020963515,-0.46936330138521837,-0.58452166378769,1.323815663810263,-0.507448718808642
-0.8973576522594569,-1.3454365319668262,0.4519608831942951,1.2896373135476646,-1.1988424355810121,-1.151250119662801,-1.041244572074905,-1.2336794710618422,-1.177536067621563,1.2717083840043484,0.08410108387665928,-0.49509169004821685,-0.03569931217713761,1.774645729562407,-0.5847139042038512,-0.5809587300700514,0.8924157571028876,0.8992607562625932,-0.47119164573441824,-0.5849324084803468,-0.5090199398663262
-0.8973576522594569,-1.3454365319668262,1.3426535178543535,1.2896373135476646,-1.2582446576706376,-1.1967599119133077,-1.1335907223947441,-1.0252174473698212,-1.2214306679265767,0.11001425331515452,1.303352305772366,0.09436688906668764,-0.47815497745954416,-0.03839646801226583,0.9295747541728655,-0.5865478959210638,-0.5783794088927111,0.8968568498381532,0.9016287147974122,-0.47132604368803943,0.35938469623893843
-0.770778654613601,-1.3454365319668262,-1.3294243861258215,1.2896373135476646,-1.0647195566492786,-1.2661737986333306,-1.2056702699503865,-1.1625951327724382,-1.102312028083443,-0.5095559497190865,-0.061760258620069806,1.7688797953421347,1.4753992734907386,0.8550408211018513,-0.4190263497891446,-0.2919190103462619,-0.624791878766348,-0.6055846654368156,-0.3409826888221486,-0.3496624899033699,-0.43249223188029423
-0.770778654613601,-1.3454365319668262,-0.4387317514657632,1.2896373135476646,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.6022385493823297,-0.4204698249195495,-0.2887015796813908,-0.6224120104078952,-0.6078306745929728,-0.34079958201177146,-0.5155266435405009
-0.770778654613601,-1.3454365319668262,0.4519608831942951,1.2896373135476646,-1.1988424355810121,-1.151250119662801,-1.041244572074905,-1.2336794710618422,-1.177536067621563,1.2717083840043484,0.08410108387665928,-0.49509169004821685,-0.03569931217713761,1.774645729562407,-0.6245426432458479,-0.6041138457385318,-0.4175361943306244,-0.2858651109863022,-0.6247096134519707,-0.6082982565581971,-0.5207948553221481
-0.770778654613601,-1.3454365319668262,1.3426535178543535,1.2896373135476646,-1.2582446576706376,-1.1967599119133077,-1.1335907223947441,-1.0252174473698212,-1.2214306679265767,0.11001425331515452,1.303352305772366,0.09436688906668764,-0.47815497745954416,-0.03839646801226583,-0.500276977434818,-0.6264705091425817,-0.6015856438295296,-0.4148747557645795,-0.2871308362720124,-0.6252183534421578,-0.4681127375056768
1.2122923085048092,-1.3454365319668262,-1.3294243861258215,1.2896373135476646,-1.0647195566492786,-1.2661737986333306,-1.2056702699503865,-1.1625951327724382,-1.102312028083443,-0.5095559497190865,-0.061760258620069806,1.7688797953421347,1.4753992734907386,0.8550408211018513,-0.3186579274033128,-0.20568616578778326,-0.6231914487707054,-0.4829854377903781,0.03276524305566238,0.08139712118800885,-0.4214012597084056
1.2122923085048092,-1.3454365319668262,-0.4387317514657632,1.2896373135476646,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.41822977500830466,-0.3198648396013244,-0.20227835991668752,-0.6208094061249352,-0.4848555486202737,0.033859706133071744,-0.4435277491913235
-0.8129716538288863,-1.3454365319668262,1.3426535178543535,1.2896373135476646,-1.2582446576706376,-1.1967599119133077,-1.1335907223947441,-1.0252174473698212,-1.2214306679265767,0.11001425331515452,1.303352305772366,0.09436688906668764,-0.47815497745954416,-0.03839646801226583,1.8607706729747495,-0.611299916118405,-0.5839809138774603,2.1909598083283264,1.1499902437226672,0.15955185441392236,0.9939731540071696
-1.1083226483358835,-1.3454365319668262,-1.3294243861258215,1.2896373135476646,-1.0647195566492786,-1.2661737986333306,-1.2056702699503865,-1.1625951327724382,-1.102312028083443,-0.5095559497190865,-0.061760258620069806,1.7688797953421347,1.4753992734907386,0.8550408211018513,1.596307845735891,0.9033640295059836,-0.6263923087619907,-0.2626273488833827,0.7810648658045699,1.4051932726331215,0.10784144738050293
-1.1083226483358835,-1.3454365319668262,-0.4387317514657632,1.2896373135476646,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.03268758108177608,1.5996144040892555,0.9092202720571354,-0.6240146146908552,-0.26382182546672955,0.7839840013219943,-0.37404280853444083
-1.1083226483358835,-1.3454365319668262,0.4519608831942951,1.2896373135476646,-1.1988424355810121,-1.151250119662801,-1.041244572074905,-1.2336794710618422,-1.177536067621563,1.2717083840043484,0.08410108387665928,-0.49509169004821685,-0.03569931217713761,1.774645729562407,-0.4994804026539781,-0.03322047667082602,1.6070077501573323,0.9136841948092328,-0.626317131438542,-0.2634505676850942,-0.47864916106897104
-1.1083226483358835,-1.3454365319668262,1.3426535178543535,1.2896373135476646,-1.2582446576706376,-1.1967599119133077,-1.1335907223947441,-1.0252174473698212,-1.2214306679265767,0.11001425331515452,1.303352305772366,0.09436688906668764,-0.47815497745954416,-0.03839646801226583,1.73092898369784,-0.5011135036270156,-0.02943192038728093,1.6124196621797784,0.9160963766765533,-0.6268297912406303,0.33733214657049976
-0.6863926561830302,-1.3454365319668262,-1.3294243861258215,1.2896373135476646,-1.0647195566492786,-1.2661737986333306,-1.2056702699503865,-1.1625951327724382,-1.102312028083443,-0.5095559497190865,-0.061760258620069806,1.7688797953421347,1.4753992734907386,0.8550408211018513,-0.6165768954374485,-0.611299916118405,-0.585581343873103,-0.6192068018419753,-0.5772878328481195,-0.5164463020452679,-0.5199815173628762
-0.6863926561830302,-1.3454365319668262,-0.4387317514657632,1.2896373135476646,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.6189666197799684,-0.6184859864982781,-0.6087875788099215,-0.583148205475376,-0.6214945774788283,-0.5776809383872207,-0.5206469756931895
0.537204321060244,-1.3454365319668262,1.3426535178543535,1.2896373135476646,-1.2582446576706376,-1.1967599119133077,-1.1335907223947441,-1.0252174473698212,-1.2214306679265767,0.11001425331515452,1.303352305772366,0.09436688906668764,-0.47815497745954416,-0.03839646801226583,-0.5345296930109352,-0.6240751523492907,-0.6223912337728841,-0.6143989889930953,-0.5338848472106962,-0.6099096943566696,-0.4748597455769091
-0.3066556632454624,-1.3454365319668262,-1.3294243861258215,1.2896373135476646,-1.0647195566492786,-1.2661737986333306,-1.2056702699503865,-1.1625951327724382,-1.102312028083443,-0.5095559497190865,-0.061760258620069806,1.7688797953421347,1.4753992734907386,0.8550408211018513,-0.028704707177576408,-0.35339983470739944,-0.5551731739558926,-0.5847508097583359,0.194320800706071,-0.3496624899033699,-0.3131903412180116
-0.3066556632454624,-1.3454365319668262,-0.4387317514657632,1.2896373135476646,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.5815276050804914,-0.029228215348674234,-0.350318134513633,-0.5526987240991367,-0.5869329407675468,0.19580920487955236,-0.5024762662849119
-0.3066556632454624,-1.3454365319668262,0.4519608831942951,1.2896373135476646,-1.1988424355810121,-1.151250119662801,-1.041244572074905,-1.2336794710618422,-1.177536067621563,1.2717083840043484,0.08410108387665928,-0.49509169004821685,-0.03569931217713761,1.774645729562407,-0.5480714642852141,-0.5833540868633424,-0.025430845398174296,-0.3475653758802609,-0.5547825810361222,-0.5873495651780554,-0.49961109847384066
-0.3066556632454624,-1.3454365319668262,1.3426535178543535,1.2896373135476646,-1.2582446576706376,-1.1967599119133077,-1.1335907223947441,-1.0252174473698212,-1.2214306679265767,0.11001425331515452,1.303352305772366,0.09436688906668764,-0.47815497745954416,-0.03839646801226583,-0.3521140681985901,-0.5498190917572674,-0.580780053886175,-0.022236706439387653,-0.34902027875500474,-0.5551208092086065,-0.43953499920944356
0.19966032733796144,-1.3454365319668262,-1.3294243861258215,1.2896373135476646,-1.0647195566492786,-1.2661737986333306,-1.2056702699503865,-1.1625951327724382,-1.102312028083443,-0.5095559497190865,-0.061760258620069806,1.7688797953421347,1.4753992734907386,0.8550408211018513,0.3281607946387145,-0.03082511987753495,-0.3663224344700595,-0.42849689216973924,0.8260753694285644,0.05561411641244974,-0.049317628295159815
0.19966032733796144,-1.3454365319668262,-0.4387317514657632,1.2896373135476646,-1.1544454785788478,-1.0592751659221469,-1.2489782154229734,-1.1902196741331752,-1.1496351502834279,0.06944715668791424,-0.5030843205332427,-0.05205912740134783,1.78286846461919,1.4681107600755552,-0.364859264692029,0.328478399116126,-0.027031275393816948,-0.36359141870986056,-0.4301999370768519,0.8291042596792227,-0.41280575627519184
0.19966032733796144,-1.3454365319668262,0.4519608831942951,1.2896373135476646,-1.1988424355810121,-1.151250119662801,-1.041244572074905,-1.2336794710618422,-1.177536067621563,1.2717083840043484,0.08410108387665928,-0.49509169004821685,-0.03569931217713761,1.774645729562407,-0.4317715462825836,-0.36617507093828516,0.3330654736257801,-0.023839310722347618,-0.3650954586207171,-0.4302343798269921,-0.43742771449678475
